F814W_vegamag F606W_F814W
25.934 1.064
26.275 0.47800000000000153
26.206999999999997 0.642000000000003
26.201999999999998 0.5480000000000018
26.061 0.5720000000000027
26.124000000000002 0.7229999999999954
26.160999999999998 0.46499999999999986
26.283 0.5269999999999975
26.238000000000003 0.6279999999999966
26.287 0.40800000000000125
26.184 0.6290000000000013
25.97 0.8060000000000009
26.421999999999997 0.3030000000000044
25.881 0.9179999999999993
26.331 0.4640000000000022
26.394000000000002 0.23000000000000043
25.881999999999998 1.0070000000000014
26.456 0.16600000000000037
25.712 1.2429999999999986
26.17 0.593
26.293000000000003 0.4939999999999962
26.37 0.26899999999999835
26.099 0.7149999999999999
26.046 0.6170000000000009
26.29 0.39199999999999946
26.113000000000003 0.820999999999998
26.254 0.4469999999999992
26.125 0.9769999999999968
25.906999999999996 0.8370000000000033
26.359 0.3490000000000002
25.854 1.7190000000000012
25.85 1.1950000000000003
25.839000000000002 1.1259999999999977
25.788 1.5139999999999993
25.976 1.0680000000000014
25.997 0.9460000000000015
26.506999999999998 0.22800000000000153
26.191 0.9349999999999987
26.025 1.0760000000000005
25.903000000000002 2.285
26.443 0.31099999999999994
26.131999999999998 0.6490000000000009
26.186999999999998 0.7920000000000016
26.078000000000003 1.093999999999994
26.011 1.184000000000001
26.111 0.5720000000000027
26.14 0.8649999999999984
26.623 3.3100000000000023
25.962 0.934000000000001
26.048000000000002 0.7939999999999969
26.338 0.4939999999999962
26.217 0.8049999999999997
26.561999999999998 0.3160000000000025
25.915 1.8830000000000027
26.244 0.5650000000000013
25.761999999999997 1.5430000000000028
26.319000000000003 0.4359999999999964
26.028000000000002 1.0589999999999975
26.154 0.9929999999999986
26.325 0.6460000000000008
26.168000000000003 0.8449999999999989
26.43 0.5330000000000013
26.101 0.9430000000000014
26.198 0.5569999999999986
26.046 1.0430000000000028
26.39 0.3460000000000001
26.128 1.0700000000000003
26.147 1.0730000000000004
25.98 0.916999999999998
26.096999999999998 0.9250000000000007
26.238000000000003 0.6569999999999965
26.410999999999998 0.4400000000000013
26.444000000000003 0.47099999999999653
26.429000000000002 0.4809999999999981
26.233 0.5560000000000009
26.005 1.9080000000000013
25.961 1.2840000000000025
26.488000000000003 0.367999999999995
26.496 0.42400000000000304
26.363000000000003 0.6019999999999968
26.605999999999998 0.25500000000000256
26.084 1.1179999999999986
26.343000000000004 0.7529999999999966
26.549 0.31200000000000117
26.281999999999996 0.6050000000000004
26.203000000000003 0.6889999999999965
26.486 0.4909999999999961
26.396 0.6199999999999974
25.936999999999998 1.3610000000000042
25.936999999999998 1.198000000000004
25.859 2.326999999999998
26.166 0.9139999999999979
26.045 1.3519999999999968
26.474 0.3509999999999991
26.026 1.2820000000000036
26.160999999999998 0.7850000000000001
26.191999999999997 0.9370000000000047
26.322 0.759999999999998
26.076 1.1039999999999992
26.768 0.30799999999999983
26.788 0.13299999999999912
26.05 2.1809999999999974
26.633000000000003 0.29899999999999594
25.945 2.1930000000000014
26.4 0.5670000000000002
26.601999999999997 0.24400000000000333
26.15 1.1650000000000027
26.13 1.3469999999999978
26.4 0.8019999999999996
26.71 0.2859999999999978
26.018 2.673999999999996
26.218000000000004 0.7739999999999938
26.855999999999998 0.0920000000000023
26.354 0.8200000000000003
26.641 0.26000000000000156
26.36 0.8200000000000003
26.629 0.24899999999999878
26.281999999999996 0.674000000000003
26.676 0.3130000000000024
26.268 0.8329999999999984
26.305 1.2340000000000018
26.59 0.33800000000000097
26.781 0.23000000000000043
26.109 1.9769999999999968
26.409000000000002 0.49599999999999866
26.428 0.472999999999999
26.424 0.8900000000000006
26.278000000000002 1.0399999999999991
26.232 0.9610000000000021
26.467 0.6670000000000016
26.476 0.6130000000000031
26.669 0.362999999999996
26.488000000000003 0.5789999999999935
26.276 1.190999999999999
26.557 0.559000000000001
26.353 0.8449999999999989
25.98 2.2049999999999983
26.230999999999998 1.0280000000000022
26.436999999999998 1.644000000000002
26.428 0.8839999999999968
26.090999999999998 1.127000000000006
26.156999999999996 1.144000000000002
26.434 0.791999999999998
26.75 0.37400000000000233
26.096999999999998 1.1670000000000016
26.105 1.0180000000000007
26.423000000000002 0.8339999999999961
26.772 0.3670000000000009
26.625 0.3719999999999999
26.26 1.029
27.054000000000002 0.14499999999999957
26.639 3.419000000000004
26.461 0.9090000000000025
26.643 0.4789999999999992
26.623 0.504999999999999
26.381999999999998 1.1020000000000039
26.651 0.46000000000000085
26.281 1.1340000000000003
26.529 0.4750000000000014
26.394000000000002 0.9229999999999947
26.381999999999998 0.5970000000000013
26.642 0.4089999999999989
26.316999999999997 0.7770000000000046
26.546 0.6530000000000022
26.368000000000002 1.173999999999996
26.326999999999998 0.8520000000000039
26.967 0.14499999999999957
26.221 1.1499999999999986
26.403000000000002 0.6879999999999953
26.593000000000004 0.6369999999999969
26.592 0.6039999999999992
26.353 1.0619999999999976
26.746 0.3170000000000037
26.923000000000002 0.28999999999999915
26.505 0.7349999999999994
26.479 0.7100000000000009
26.340999999999998 1.1850000000000023
26.668000000000003 0.34599999999999653
26.469 0.620000000000001
26.511 0.7759999999999998
26.706999999999997 0.3730000000000011
27.0 0.14499999999999957
26.408 0.9000000000000021
26.334 0.9819999999999993
26.49 0.6920000000000002
26.779 0.26200000000000045
26.526 0.6600000000000001
26.247 1.022000000000002
26.511999999999997 0.6390000000000029
26.636 0.48200000000000287
26.738000000000003 0.3269999999999982
26.785 0.35199999999999676
26.572 0.8030000000000008
26.671999999999997 0.573000000000004
26.394000000000002 1.0399999999999991
26.65 0.5869999999999997
26.575 0.6219999999999999
26.311999999999998 1.4450000000000003
26.928 0.36599999999999966
26.735 0.43400000000000105
26.478 0.6059999999999981
26.467 0.679000000000002
26.666999999999998 0.392000000000003
26.401 0.8130000000000024
26.909000000000002 0.21899999999999764
27.171999999999997 -0.004999999999999005
26.824 0.35199999999999676
26.735 0.6230000000000011
26.389 1.2029999999999994
26.264 1.3719999999999999
26.979 0.22100000000000009
26.57 0.5899999999999999
26.486 1.129999999999999
26.529 0.620000000000001
26.74 0.544000000000004
26.309 1.5
26.721999999999998 0.3290000000000006
26.704 0.33500000000000085
26.612 0.745000000000001
26.574 0.4809999999999981
26.779 0.2759999999999998
26.596999999999998 0.6910000000000025
26.822 0.4049999999999976
26.605999999999998 0.512000000000004
26.839000000000002 0.45899999999999963
26.805999999999997 0.43599999999999994
26.846 0.4620000000000033
26.753 0.5479999999999983
26.28 1.3169999999999966
26.886 2.5730000000000004
26.484 0.6799999999999997
26.561 0.7809999999999988
26.471 0.9879999999999995
26.674 0.6110000000000007
26.758000000000003 0.546999999999997
26.820999999999998 0.490000000000002
26.64 0.7930000000000028
26.795 0.5229999999999997
26.524 0.9279999999999973
26.695 0.634999999999998
26.484 0.7479999999999976
26.855 0.3559999999999981
27.044 0.1999999999999993
26.831 0.5240000000000009
26.866 0.23400000000000176
26.914 0.31400000000000006
26.62 0.7899999999999991
26.905 0.38899999999999935
26.616 0.958000000000002
26.736 0.6749999999999972
26.408 1.6169999999999973
26.945 0.4069999999999965
26.976999999999997 0.1060000000000052
26.515 1.0319999999999965
26.678 0.8060000000000009
26.795 0.3969999999999949
26.473000000000003 1.0569999999999986
26.936 0.31400000000000006
26.498 1.048999999999996
26.858 0.41899999999999693
27.090999999999998 0.2070000000000043
26.778000000000002 0.4989999999999952
26.413 2.7079999999999984
26.476999999999997 1.2720000000000056
26.914 0.4540000000000006
26.461 0.9230000000000018
26.245 1.6600000000000001
26.9 0.40300000000000225
26.834 0.3269999999999982
26.787 0.5480000000000018
26.404 0.9310000000000009
26.487 1.25
26.863000000000003 0.4329999999999963
26.628 0.8079999999999998
26.634 0.8790000000000013
27.116999999999997 0.13100000000000378
26.941 0.4239999999999995
27.035999999999998 0.2770000000000046
26.546 1.1020000000000039
26.971 0.4299999999999997
26.37 1.5809999999999995
26.289 1.2779999999999951
26.535 1.4230000000000018
26.732 0.6270000000000024
26.353 1.8469999999999978
26.339000000000002 1.0219999999999985
26.979 0.41100000000000136
26.57 0.8079999999999998
26.392 1.8570000000000029
26.84 0.5269999999999975
26.423000000000002 1.7169999999999987
26.61 0.8319999999999972
26.818 0.4059999999999988
26.915 0.4380000000000024
26.704 0.786999999999999
26.482 1.524000000000001
26.819000000000003 0.5589999999999975
26.57 0.8769999999999989
26.516 1.064
26.456999999999997 1.2410000000000032
26.89 0.5749999999999993
26.851 0.3680000000000021
26.659000000000002 0.9309999999999974
26.815 0.6319999999999979
26.416 1.509999999999998
26.581999999999997 1.1410000000000053
26.38 1.5380000000000038
26.506999999999998 0.9410000000000025
27.029 0.32299999999999685
26.947 0.4740000000000002
26.489 1.0899999999999999
26.374000000000002 1.2799999999999976
26.84 0.4299999999999997
26.773000000000003 0.690999999999999
26.636999999999997 0.9250000000000007
26.685 0.6209999999999987
26.836 0.5930000000000035
26.743000000000002 0.5629999999999953
27.079 0.2710000000000008
26.500999999999998 2.009000000000004
27.01 0.5019999999999953
26.774 0.6290000000000013
26.691 0.6770000000000032
26.91 0.3569999999999993
26.738000000000003 0.5379999999999967
26.394000000000002 1.8829999999999956
26.759 0.6879999999999988
26.699 0.754999999999999
26.453000000000003 1.1549999999999976
26.779 0.7169999999999987
26.379 1.5549999999999997
26.842 0.5060000000000038
27.215 0.06599999999999895
26.706999999999997 0.6380000000000017
26.554000000000002 1.4419999999999966
26.951999999999998 0.36700000000000443
27.221 0.17099999999999937
26.871 0.6500000000000021
26.659000000000002 1.3199999999999967
27.348000000000003 -0.10800000000000409
26.677 0.9080000000000013
26.64 1.064
26.726999999999997 0.8130000000000024
26.654 0.7469999999999999
26.985 0.30400000000000205
26.735 0.8580000000000041
26.919 0.6920000000000002
26.495 2.886999999999997
26.936999999999998 0.5130000000000017
27.357 -0.030999999999998806
27.006999999999998 0.5660000000000025
26.74 0.7169999999999987
26.554000000000002 0.9319999999999986
26.956999999999997 0.32100000000000506
26.874000000000002 0.6559999999999988
26.9 0.5210000000000008
26.514 1.343
27.134 0.29900000000000304
26.397 2.196000000000005
26.643 0.7319999999999993
26.635 2.483999999999998
26.95 0.49099999999999966
26.916 0.6939999999999991
26.985 0.4660000000000011
26.776999999999997 1.2510000000000048
26.909000000000002 0.6629999999999967
26.855 0.7390000000000008
26.82 0.8440000000000012
27.175 0.17999999999999972
26.881 0.48300000000000054
26.840999999999998 0.6870000000000047
26.611 1.3629999999999995
26.381999999999998 1.9080000000000013
27.131999999999998 0.3150000000000013
26.561999999999998 1.451000000000004
26.96 0.8490000000000002
26.53 2.3149999999999977
26.704 1.032
26.767 0.7970000000000006
26.712 0.8739999999999988
27.051 0.3460000000000001
27.201999999999998 0.28999999999999915
26.908 0.5429999999999993
26.798000000000002 0.737999999999996
26.854 0.6050000000000004
27.015 0.46399999999999864
26.618000000000002 1.4789999999999957
26.801 0.8850000000000016
26.955 0.402000000000001
26.686 1.0159999999999982
26.848000000000003 0.6279999999999966
27.004 0.6600000000000001
26.680999999999997 2.146000000000001
27.135 0.3609999999999971
26.921 0.8509999999999991
26.589000000000002 1.0579999999999963
27.12 0.3949999999999996
26.908 0.6649999999999991
26.785999999999998 0.8709999999999987
26.765 0.8469999999999978
27.129 0.31899999999999906
26.643 1.3260000000000005
27.034000000000002 0.5319999999999965
26.855999999999998 0.7300000000000004
27.013 0.4469999999999992
26.435 1.7719999999999985
26.66 1.1459999999999972
27.143 0.6819999999999986
26.596999999999998 2.724
26.788 1.203999999999997
26.951 0.5620000000000012
26.662 1.2710000000000043
26.874000000000002 0.6939999999999991
26.752 1.576000000000004
26.58 1.2469999999999999
27.243000000000002 0.2010000000000005
27.121 0.3410000000000011
26.579 1.6759999999999984
26.775 0.5750000000000028
27.303 0.22100000000000009
26.783 1.1179999999999986
26.929000000000002 0.7529999999999966
26.918000000000003 0.6579999999999977
26.815 0.7059999999999995
27.019000000000002 0.5579999999999963
26.557 1.551000000000002
26.954 0.6920000000000002
26.712 1.0489999999999995
26.646 1.4320000000000022
27.011 0.4250000000000007
26.86 0.8080000000000034
26.968000000000004 0.5669999999999966
26.872 0.7710000000000008
26.896 0.7359999999999971
27.037 0.7580000000000027
26.677 1.671000000000003
26.901 0.7759999999999998
26.89 0.759999999999998
26.772 1.2460000000000022
27.194000000000003 0.25
26.628 2.2970000000000006
26.673000000000002 0.8569999999999993
26.858 0.8689999999999962
27.278000000000002 0.17099999999999937
27.1 0.6009999999999991
26.824 1.1069999999999958
27.419 0.030999999999998806
26.587 0.9890000000000008
27.048000000000002 0.40899999999999537
27.038 0.7910000000000004
27.179000000000002 0.39599999999999724
27.325 0.26599999999999824
27.346999999999998 0.245000000000001
26.557 1.6320000000000014
27.252 0.2530000000000001
27.195 0.3200000000000003
26.636 1.5749999999999993
26.863000000000003 0.9629999999999974
26.891 1.0950000000000024
27.201 0.30700000000000216
26.814 1.120000000000001
27.340999999999998 0.36400000000000077
26.594 2.844000000000001
27.178 0.43100000000000094
26.564 2.8309999999999995
26.72 1.6780000000000044
26.808000000000003 0.7189999999999941
26.820999999999998 0.6850000000000023
27.329 0.08799999999999741
26.862 1.1410000000000018
26.81 0.786999999999999
26.721 2.0009999999999977
26.932 0.6739999999999995
27.095 0.44099999999999895
26.956 0.7830000000000013
27.031 0.48900000000000077
27.320999999999998 0.2880000000000038
27.197 0.33200000000000074
27.035 0.5609999999999999
26.798000000000002 1.2010000000000005
26.791999999999998 0.9510000000000041
26.776999999999997 1.3670000000000044
27.215999999999998 0.2330000000000041
26.926 0.615000000000002
27.413 0.0710000000000015
27.090999999999998 0.45300000000000296
26.88 0.8450000000000024
27.349 0.24900000000000233
27.337 0.13299999999999912
27.134 0.44200000000000017
26.892 1.0599999999999987
27.304000000000002 0.27599999999999625
26.826999999999998 0.9050000000000011
26.781 1.613000000000003
26.768 0.9710000000000001
26.663 2.1110000000000007
26.739 0.9369999999999976
27.276999999999997 0.33800000000000097
26.753 1.4889999999999972
27.046999999999997 0.6090000000000018
27.164 0.5979999999999954
26.8 1.325999999999997
26.805 1.3419999999999987
27.066 0.6130000000000031
27.21 0.4319999999999986
27.401999999999997 0.35100000000000264
27.453000000000003 0.17699999999999605
27.166999999999998 0.5380000000000003
27.296 0.2530000000000001
26.745 1.3550000000000004
26.958000000000002 0.7709999999999972
27.2 0.3190000000000026
27.254 0.6319999999999979
27.399 0.16400000000000148
26.794 1.0179999999999971
26.89 0.9059999999999988
26.721999999999998 1.25
27.009 0.5340000000000025
26.635 2.0749999999999993
27.174 1.9770000000000003
26.738000000000003 1.8959999999999972
27.019000000000002 0.7859999999999978
27.291 0.2749999999999986
27.271 0.3990000000000009
26.923000000000002 0.625
27.04 0.799000000000003
27.232 0.4740000000000002
26.81 1.306000000000001
27.011999999999997 0.7160000000000046
27.537 0.134999999999998
27.038 0.5550000000000033
26.791 1.9549999999999983
26.693 1.5519999999999996
26.799 1.3069999999999986
26.824 1.3669999999999973
27.075 0.6750000000000007
27.037 0.6499999999999986
27.393 0.17999999999999972
27.265 0.5019999999999989
26.936 1.0209999999999972
27.267 0.32700000000000173
26.831999999999997 1.0770000000000053
27.169 0.48600000000000065
26.888 1.088999999999995
26.713 2.258999999999997
27.134 0.477999999999998
27.814 -0.1280000000000001
26.839000000000002 0.9100000000000001
27.09 0.6780000000000008
26.831999999999997 1.4330000000000034
27.151999999999997 0.7770000000000046
27.183000000000003 0.7239999999999931
27.343000000000004 0.22999999999999687
27.031 0.6709999999999994
26.958000000000002 0.8929999999999971
27.046 0.762000000000004
26.910999999999998 0.8470000000000049
26.878 1.1819999999999986
27.182 0.6449999999999996
26.894000000000002 1.4979999999999976
26.9 1.2369999999999983
26.968000000000004 1.0089999999999932
26.743000000000002 1.5319999999999965
27.014 2.0229999999999997
27.107 0.6170000000000009
26.909000000000002 1.4249999999999972
26.846999999999998 1.6620000000000026
26.905 1.2940000000000005
26.967 1.3170000000000037
26.756999999999998 1.166000000000004
26.919 1.0440000000000005
26.859 2.317999999999998
26.910999999999998 0.7790000000000035
26.91 1.105999999999998
26.819000000000003 1.1629999999999967
27.176 0.46300000000000097
26.866 0.8440000000000012
26.891 1.3880000000000017
27.598000000000003 0.12899999999999423
26.715 1.8150000000000013
26.868000000000002 1.0429999999999957
26.816999999999997 0.8430000000000035
27.378 0.18500000000000227
26.875999999999998 1.1210000000000022
27.249000000000002 0.45599999999999596
26.874000000000002 1.6779999999999973
27.289 0.37299999999999756
26.955 1.3710000000000022
27.721 0.1059999999999981
26.873 1.9160000000000004
27.090999999999998 0.4710000000000001
27.1 1.6459999999999972
26.714000000000002 1.3349999999999973
27.215 0.4039999999999999
26.999000000000002 1.3449999999999989
27.063000000000002 1.3009999999999984
28.715999999999998 0.7609999999999992
27.243000000000002 0.6509999999999998
26.889 1.7650000000000006
27.148000000000003 0.5689999999999955
27.281999999999996 0.42400000000000304
27.320999999999998 0.3760000000000012
27.354 0.4140000000000015
27.061 0.7689999999999984
26.834 1.2270000000000003
27.441 0.23900000000000077
26.74 1.7409999999999997
26.973000000000003 0.9679999999999964
27.28 0.41999999999999815
26.808000000000003 2.0269999999999975
26.918000000000003 1.355999999999998
27.465 0.14000000000000057
26.804000000000002 2.1099999999999994
27.084 0.8890000000000029
27.209 0.490000000000002
27.174 0.799000000000003
26.85 1.365999999999996
27.555999999999997 0.19200000000000372
26.781 1.5459999999999994
27.046999999999997 1.2050000000000018
26.88 1.5760000000000005
26.883000000000003 1.4079999999999977
26.99 1.2750000000000021
26.839000000000002 1.7989999999999995
26.898000000000003 2.004999999999999
27.212 1.3439999999999976
27.599 0.15399999999999991
27.677 0.04499999999999815
27.146 0.8759999999999977
26.954 0.7459999999999987
27.263 0.472999999999999
26.921999999999997 1.1810000000000045
27.357 0.3180000000000014
26.924 1.4819999999999993
27.433000000000003 0.34699999999999775
27.416 0.33200000000000074
26.89 1.9800000000000004
26.814 1.811
27.326 0.5869999999999997
26.921 1.939
27.502 0.25900000000000034
27.241999999999997 0.6660000000000039
26.913 2.651
27.046999999999997 0.5760000000000041
27.006999999999998 1.0320000000000036
27.498 0.1700000000000017
26.803 1.8560000000000016
27.174 0.7149999999999999
26.855 1.1340000000000003
26.949 1.225999999999999
26.903000000000002 1.8049999999999997
26.910999999999998 1.3210000000000015
26.903000000000002 1.548999999999996
27.074 0.9569999999999972
26.953000000000003 1.3879999999999946
26.993000000000002 1.5779999999999959
27.055999999999997 0.8670000000000044
27.399 0.23900000000000077
27.023000000000003 1.264999999999997
27.404 0.4250000000000007
27.413 0.3710000000000022
27.003 1.1350000000000016
27.41 0.6159999999999997
26.763 1.298999999999996
27.346999999999998 0.34800000000000253
27.674 0.21100000000000207
27.445 0.2569999999999979
27.016 1.4690000000000012
27.319000000000003 0.5349999999999966
26.896 1.343
26.980999999999998 1.1900000000000013
27.165 0.6640000000000015
26.91 1.4640000000000022
26.748 2.4229999999999983
26.947 1.4349999999999987
26.835 2.4480000000000004
27.578000000000003 0.20899999999999608
27.024 1.227999999999998
27.03 1.3499999999999979
27.070999999999998 0.9059999999999988
27.041 0.8539999999999992
27.061999999999998 0.7840000000000025
27.258000000000003 0.49199999999999733
27.046999999999997 1.2000000000000028
27.019000000000002 0.796999999999997
26.951999999999998 1.4499999999999993
27.037 1.326000000000004
27.266 0.6449999999999996
26.9 1.3049999999999997
26.99 1.2440000000000033
26.886999999999997 1.3200000000000003
27.226999999999997 0.6290000000000013
26.776999999999997 1.8670000000000044
26.971999999999998 1.7290000000000028
26.925 1.8490000000000002
26.99 0.9909999999999997
27.497 0.3260000000000005
27.011999999999997 1.2530000000000037
27.374000000000002 0.4349999999999987
27.14 1.068999999999999
27.752 0.16499999999999915
27.364 0.42799999999999727
27.4 0.5670000000000002
26.969 0.7759999999999998
26.791 1.6409999999999982
27.545 0.33800000000000097
26.843000000000004 1.7269999999999968
27.46 0.3309999999999995
26.987 1.161000000000005
26.961 1.225999999999999
27.249000000000002 0.5209999999999972
27.408 0.4839999999999982
27.142 0.7929999999999993
26.982 1.4670000000000023
27.649 0.07799999999999585
27.351999999999997 0.5850000000000009
26.934 1.2540000000000013
27.226 0.7360000000000007
26.881 1.8539999999999992
26.971999999999998 1.0210000000000043
27.2 0.629999999999999
26.945999999999998 1.4040000000000035
27.665 0.27500000000000213
27.076 1.1559999999999988
27.715999999999998 -0.003999999999997783
27.004 1.0440000000000005
27.035 0.9330000000000034
26.94 1.3119999999999976
26.985 1.181000000000001
